ID	POEM_NUMBER	POEM_TITLE	STANZA	LINE_NUMBER	LINE_IN_SOURCE	LINE	RHYMEWORD	RHYME	RECONSTRUCTION	COMMENT	PROBLEMS
6189	258	雲漢	258.2	2	寧丁我a[kiuəm]躬。（侵部）	寧丁我躬	躬	a	kiuəm	侵部	
6190	258	雲漢	258.3	1	旱既大甚	旱既大甚					
6191	258	雲漢	258.3	2	則不可a[thuəi]推。	則不可推	推	a	thuəi		
6192	258	雲漢	258.3	1	兢兢業業	兢兢業業					
6193	258	雲漢	258.3	2	如霆如a[luəi]雷。	如霆如雷	雷	a	luəi		
6194	258	雲漢	258.3	1	周餘黎民	周餘黎民					
6195	258	雲漢	258.3	2	靡有孑a[jiuəi]遺。	靡有孑遺	遺	a	jiuəi		
6196	258	雲漢	258.3	1	昊天上帝	昊天上帝					
6197	258	雲漢	258.3	2	則我不a[jiuəi]遺。	則我不遺	遺	a	jiuəi		
6198	258	雲漢	258.3	1	胡不相a[iuəi]畏	胡不相畏	畏	a	iuəi		
6199	258	雲漢	258.3	2	先祖于a[dzuəi]摧。（微部）	先祖于摧	摧	a	dzuəi	微部	
6200	258	雲漢	258.4	1	旱既大甚	旱既大甚					
6201	258	雲漢	258.4	2	則不可a[dzia]沮。	則不可沮	沮	a	dzia		
6202	258	雲漢	258.4	1	赫赫炎炎	赫赫炎炎					
6203	258	雲漢	258.4	2	云我無a[shia]所。	云我無所	所	a	shia		
6204	258	雲漢	258.4	1	大命近止	大命近止					
6205	258	雲漢	258.4	2	靡瞻靡a[ka]顧。	靡瞻靡顧	顧	a	ka		
6206	258	雲漢	258.4	1	群公先正	群公先正					
6207	258	雲漢	258.4	2	則不我a[dzhia]助。	則不我助	助	a	dzhia		
6208	258	雲漢	258.4	1	父母先a[tza]祖	父母先祖	祖	a	tza		
6209	258	雲漢	258.4	2	胡寧忍a[jia]予。（鱼部）	胡寧忍予	予	a	jia	鱼部	
6210	258	雲漢	258.5	1	旱既大甚	旱既大甚					
6211	258	雲漢	258.5	2	滌滌山a[thjyuən]川。	滌滌山川	川	a	thjyuən		
6212	258	雲漢	258.5	1	旱魃為虐	旱魃為虐					
6213	258	雲漢	258.5	2	如惔如a[biuən]焚。	如惔如焚	焚	a	biuən		
6214	258	雲漢	258.5	1	我心憚暑	我心憚暑					
6215	258	雲漢	258.5	2	憂心如a[xiuən]熏。	憂心如熏	熏	a	xiuən		
6216	258	雲漢	258.5	1	群公先正	群公先正					
6217	258	雲漢	258.5	2	則不我a[miuən]聞。	則不我聞	聞	a	miuən		
6218	258	雲漢	258.5	1	昊天上帝	昊天上帝					
6219	258	雲漢	258.5	2	寧俾我a[duən]遯。（文部）	寧俾我遯	遯	a	duən	文部	
6220	258	雲漢	258.6	1	旱既大甚	旱既大甚					
6221	258	雲漢	258.6	2	黽勉畏a[khia]去。	黽勉畏去	去	a	khia		
6222	258	雲漢	258.6	1	胡寧瘨我以旱	胡寧瘨我以旱					
6223	258	雲漢	258.6	2	憯不知其a[ka]故。	憯不知其故	故	a	ka		
6224	258	雲漢	258.6	1	祈年孔夙	祈年孔夙					
6225	258	雲漢	258.6	2	方社不a[mak]莫。	方社不莫	莫	a	mak		
6226	258	雲漢	258.6	1	昊天上帝	昊天上帝					
6227	258	雲漢	258.6	2	則我不a[ngiua]虞。	則我不虞	虞	a	ngiua		
6228	258	雲漢	258.6	1	敬恭明神	敬恭明神					
6229	258	雲漢	258.6	2	宜無悔a[na]怒。（鱼铎通韵）	宜無悔怒	怒	a	na	鱼铎通韵	
6230	258	雲漢	258.7	1	旱既大甚	旱既大甚					
6231	258	雲漢	258.7	2	散無友a[kiə]紀。	散無友紀	紀	a	kiə		
6232	258	雲漢	258.7	1	鞫哉庶止	鞫哉庶止					
6233	258	雲漢	258.7	2	疚哉冢a[tzə]宰。	疚哉冢宰	宰	a	tzə		
6234	258	雲漢	258.7	1	趣馬師氏	趣馬師氏					
6235	258	雲漢	258.7	2	膳夫左a[hiuə]右。	膳夫左右	右	a	hiuə		
6236	258	雲漢	258.7	1	靡人不周	靡人不周					
6237	258	雲漢	258.7	2	無不能a[tjiə]正。	無不能正	正	a	tjiə		
6238	258	雲漢	258.7	1	瞻卬昊天	瞻卬昊天					
6239	258	雲漢	258.7	2	云如何a[liə]里。（之部）	云如何里	里	a	liə	之部	
6240	258	雲漢	258.8	1	瞻卬昊天	瞻卬昊天					
6241	258	雲漢	258.8	2	有嘒其a[syeng]星。	有嘒其星	星	a	syeng		
6242	258	雲漢	258.8	1	大夫君子	大夫君子					
6243	258	雲漢	258.8	2	昭假無a[jieng]贏。	昭假無贏	贏	a	jieng		
6244	258	雲漢	258.8	1	大命近止	大命近止					
6245	258	雲漢	258.8	2	無棄爾a[zjieng]成。	無棄爾成	成	a	zjieng		
6246	258	雲漢	258.8	1	何求為我	何求為我					
6247	258	雲漢	258.8	2	以戾庶a[tjieng]正。	以戾庶正	正	a	tjieng		
6248	258	雲漢	258.8	1	瞻卬昊天	瞻卬昊天					
6249	258	雲漢	258.8	2	曷惠其a[nyeng]寧。（耕部）	曷惠其寧	寧	a	nyeng	耕部	
6250	259	崧高	259.1	1	崧高維嶽	崧高維嶽					
6251	259	崧高	259.1	2	駿極于a[thyen]天。	駿極于天	天	a	thyen		
6252	259	崧高	259.1	1	維嶽降a[djien]神	維嶽降神	神	a	djien		
6253	259	崧高	259.1	2	生甫及a[sjien]申。（真部）	生甫及申	申	a	sjien	真部	
6254	259	崧高	259.1	1	維申及甫	維申及甫					
6255	259	崧高	259.1	2	維周之b[han]翰。	維周之翰	翰	b	han		
6256	259	崧高	259.1	1	四國于b[biuan]蕃	四國于蕃	蕃	b	biuan		
6257	259	崧高	259.1	2	四方于b[siuan]宣。（元部）	四方于宣	宣	b	siuan	元部	
6258	259	崧高	259.2	1	亹亹申伯	亹亹申伯					
6259	259	崧高	259.2	2	王纘之a[dzhiə]事。	王纘之事	事	a	dzhiə		
6260	259	崧高	259.2	1	于邑于謝	于邑于謝					
6261	259	崧高	259.2	2	南國是a[sjiək]式。（之职通韵）	南國是式	式	a	sjiək	之职通韵	
6262	259	崧高	259.2	1	王命召b[peak]伯	王命召伯	伯	b	peak		
6263	259	崧高	259.2	2	定申伯之b[deak]宅。（铎部）	定申伯之宅	宅	b	deak	铎部	
6264	259	崧高	259.2	1	登是南c[peong]邦	登是南邦	邦	c	peong		
6265	259	崧高	259.2	2	世執其c[kong]功。（东部）	世執其功	功	c	kong	东部	
6266	259	崧高	259.3	1	王命申伯	王命申伯					
6267	259	崧高	259.3	2	式是南a[peong]邦。	式是南邦	邦	a	peong		
6268	259	崧高	259.3	1	因是謝人	因是謝人					
6269	259	崧高	259.3	2	以作爾a[jiong]庸。（东部）	以作爾庸	庸	a	jiong	东部	
6270	259	崧高	259.3	1	王命召伯	王命召伯					
6271	259	崧高	259.3	2	徹申伯土b[dyen]田。	徹申伯土田	田	b	dyen		
6272	259	崧高	259.3	1	王命傅御	王命傅御					
6273	259	崧高	259.3	2	遷其私b[njien]人。（真部）	遷其私人	人	b	njien	真部	
6274	259	崧高	259.4	1	申伯之功	申伯之功					
6275	259	崧高	259.4	2	召伯是a[jiueng]營。	召伯是營	營	a	jiueng		
6276	259	崧高	259.4	1	有俶其a[zjieng]城	有俶其城	城	a	zjieng		
6277	259	崧高	259.4	2	寢廟既a[zjieng]成。（耕部）	寢廟既成	成	a	zjieng	耕部	
6278	259	崧高	259.4	1	既成藐b[meôk]藐	既成藐藐	藐	b	meôk		
6279	259	崧高	259.4	2	王錫申伯。	王錫申伯					
6280	259	崧高	259.4	1	四牡蹻b[kiôk]蹻	四牡蹻蹻	蹻	b	kiôk		
6281	259	崧高	259.4	2	鉤膺濯b[deôk]濯。（药部）	鉤膺濯濯	濯	b	deôk	药部	
6282	259	崧高	259.5	1	王遣申伯	王遣申伯					
6283	259	崧高	259.5	2	路車乘a[mea]馬。	路車乘馬	馬	a	mea		
6284	259	崧高	259.5	1	我圖爾居	我圖爾居					
6285	259	崧高	259.5	2	莫如南a[tha]土。（鱼部）	莫如南土	土	a	tha	鱼部	
6286	259	崧高	259.5	1	錫爾介圭	錫爾介圭					
6287	259	崧高	259.5	2	以作爾b[pu]寶。	以作爾寶	寶	b	pu		
6288	259	崧高	259.5	1	往近王b[giu]舅	往近王舅	舅	b	giu		
6289	259	崧高	259.5	2	南土是b[pu]保。（幽部）	南土是保	保	b	pu	幽部	
6290	259	崧高	259.6	1	申伯信邁	申伯信邁					
6291	259	崧高	259.6	2	王餞于a[miei]郿。	王餞于郿	郿	a	miei		
6292	259	崧高	259.6	1	申伯還南	申伯還南					
6293	259	崧高	259.6	2	謝于誠a[kiuəi]歸。（脂微合韵）	謝于誠歸	歸	a	kiuəi	脂微合韵	
6294	259	崧高	259.6	1	王命召伯	王命召伯					
6295	259	崧高	259.6	2	徹申伯土b[kiang]疆。	徹申伯土疆	疆	b	kiang		
6296	259	崧高	259.6	1	以峙其b[tiang]粻	以峙其粻	粻	b	tiang		
6297	259	崧高	259.6	2	式遄其b[heang]行。（阳部）	式遄其行	行	b	heang	阳部	
6298	259	崧高	259.7	1	申伯番a[piuan]番	申伯番番	番	a	piuan		
6299	259	崧高	259.7	2	既入于謝	既入于謝					
6300	259	崧高	259.7	3	徒御嘽a[than]嘽。	徒御嘽嘽	嘽	a	than		
6301	259	崧高	259.7	1	周邦咸喜	周邦咸喜					
6302	259	崧高	259.7	2	戎有良a[han]翰。	戎有良翰	翰	a	han		
6303	259	崧高	259.7	1	不顯申伯	不顯申伯					
6304	259	崧高	259.7	2	王之元舅	王之元舅					
6305	259	崧高	259.7	3	文武是a[xian]憲。（元部）	文武是憲	憲	a	xian	元部	
6306	259	崧高	259.8	1	申伯之a[tək]德	申伯之德	德	a	tək		
6307	259	崧高	259.8	2	柔惠且a[diək]直。	柔惠且直	直	a	diək		
6308	259	崧高	259.8	1	揉此萬邦	揉此萬邦					
6309	259	崧高	259.8	2	聞于四a[kuək]國。（职部）	聞于四國	國	a	kuək	职部	
6310	259	崧高	259.8	1	吉甫作誦	吉甫作誦					
6311	259	崧高	259.8	2	其詩孔b[zjyak]碩。	其詩孔碩	碩	b	zjyak		
6312	259	崧高	259.8	1	其風肆好	其風肆好					
6313	259	崧高	259.8	2	以贈申b[peak]伯。（铎部）	以贈申伯	伯	b	peak	铎部	
6314	260	烝民	260.1	1	天生烝民	天生烝民					
6315	260	烝民	260.1	2	有物有a[tzək]則。	有物有則	則	a	tzək		
6316	260	烝民	260.1	1	民之秉彝	民之秉彝					
6317	260	烝民	260.1	2	好是懿a[tək]德。（职部）	好是懿德	德	a	tək	职部	
6318	260	烝民	260.1	1	天監有周	天監有周					
6319	260	烝民	260.1	2	昭假于b[hea]下。	昭假于下	下	b	hea		
6320	260	烝民	260.1	1	保茲天子	保茲天子					
6321	260	烝民	260.1	2	生仲山b[piua]甫。（鱼部）	生仲山甫	甫	b	piua	鱼部	
6322	260	烝民	260.2	1	仲山甫之a[tək]德	仲山甫之德	德	a	tək		
6323	260	烝民	260.2	2	柔嘉維a[tzək]則。	柔嘉維則	則	a	tzək		
6324	260	烝民	260.2	1	令儀令a[shiək]色	令儀令色	色	a	shiək		
6325	260	烝民	260.2	2	小心翼a[jiək]翼。	小心翼翼	翼	a	jiək		
6326	260	烝民	260.2	1	古訓是a[sjiək]式	古訓是式	式	a	sjiək		
6327	260	烝民	260.2	2	威儀是a[liək]力。（职部）	威儀是力	力	a	liək	职部	
6328	260	烝民	260.2	1	天子是b[njiak]若	天子是若	若	b	njiak		
6329	260	烝民	260.2	2	明命使b[piua]賦。（铎鱼通韵）	明命使賦	賦	b	piua	铎鱼通韵	
6330	260	烝民	260.3	1	王命仲山甫	王命仲山甫					
6331	260	烝民	260.3	2	式是百辟	式是百辟					
6332	260	烝民	260.3	3	纘戎祖a[khu]考	纘戎祖考	考	a	khu		
6333	260	烝民	260.3	4	王躬是a[pu]保。（幽部）	王躬是保	保	a	pu	幽部	
6334	260	烝民	260.3	1	出納王命	出納王命					
6335	260	烝民	260.3	2	王之喉b[djiat]舌。	王之喉舌	舌	b	djiat		
6336	260	烝民	260.3	1	賦政于b[nguat]外	賦政于外	外	b	nguat		
6337	260	烝民	260.3	2	四方爰b[piuat]發。（月部）	四方爰發	發	b	piuat	月部	
6338	260	烝民	260.4	1	肅肅王命	肅肅王命					
6339	260	烝民	260.4	2	仲山甫a[tziang]將之。	仲山甫將之	將	a	tziang		
6340	260	烝民	260.4	1	邦國若否	邦國若否					
6341	260	烝民	260.4	2	仲山甫a[myang]明之。（阳部）	仲山甫明之	明	a	myang	阳部	
6342	260	烝民	260.4	1	既明且哲	既明且哲					
6343	260	烝民	260.4	2	以保其b[sjien]身。	以保其身	身	b	sjien		
6344	260	烝民	260.4	1	夙夜匪解	夙夜匪解					
6345	260	烝民	260.4	2	以事一b[njien]人。（真部）	以事一人	人	b	njien	真部	
6346	260	烝民	260.5	1	人亦有言	人亦有言					
6347	260	烝民	260.5	2	柔則a[njia]茹之	柔則茹之	茹	a	njia		
6348	260	烝民	260.5	3	剛則a[tha]吐之。	剛則吐之	吐	a	tha		
6349	260	烝民	260.5	1	維仲山a[piua]甫	維仲山甫	甫	a	piua		
6350	260	烝民	260.5	2	柔亦不a[njia]茹	柔亦不茹	茹	a	njia		
6351	260	烝民	260.5	3	剛亦不a[tha]吐	剛亦不吐	吐	a	tha		
6352	260	烝民	260.5	4	不侮矜a[koa]寡	不侮矜寡	寡	a	koa		
6353	260	烝民	260.5	5	不畏疆a[ngia]禦。（鱼部）	不畏疆禦	禦	a	ngia	鱼部	
6354	260	烝民	260.6	1	人亦有言	人亦有言					
6355	260	烝民	260.6	2	德輶如毛	德輶如毛					
6356	260	烝民	260.6	3	民鮮克a[kia]舉之。	民鮮克舉之	舉	a	kia		
6357	260	烝民	260.6	1	我儀a[da]圖之。	我儀圖之	圖	a	da		
6358	260	烝民	260.6	1	維仲山甫a[kia]舉之	維仲山甫舉之	舉	a	kia		
6359	260	烝民	260.6	2	愛莫a[dzhia]助之。	愛莫助之	助	a	dzhia		
6360	260	烝民	260.6	1	袞職有闕	袞職有闕					
6361	260	烝民	260.6	2	維仲山甫a[pua]補之。（鱼部）	維仲山甫補之	補	a	pua	鱼部	
6362	260	烝民	260.7	1	仲山甫出祖	仲山甫出祖					
6363	260	烝民	260.7	2	四牡業a[ngiap]業	四牡業業	業	a	ngiap		
6364	260	烝民	260.7	3	征夫捷a[dziap]捷	征夫捷捷	捷	a	dziap		
6365	260	烝民	260.7	4	每懷靡a[giəp]及。（盍缉合韵）	每懷靡及	及	a	giəp	盍缉合韵	
6366	260	烝民	260.7	1	四牡彭b[beang]彭	四牡彭彭	彭	b	beang		
6367	260	烝民	260.7	2	八鸞鏘b[tsiang]鏘。	八鸞鏘鏘	鏘	b	tsiang		
6368	260	烝民	260.7	1	王命仲山甫	王命仲山甫					
6369	260	烝民	260.7	2	城彼東b[piuang]方。（阳部）	城彼東方	方	b	piuang	阳部	
6370	260	烝民	260.8	1	四牡騤a[giuei]騤	四牡騤騤	騤	a	giuei		
6371	260	烝民	260.8	2	八鸞喈a[kei]喈。	八鸞喈喈	喈	a	kei		
6372	260	烝民	260.8	1	仲山甫徂a[dzyei]齊	仲山甫徂齊	齊	a	dzyei		
6373	260	烝民	260.8	2	式遄其a[kiuəi]歸。（脂微合韵）	式遄其歸	歸	a	kiuəi	脂微合韵	
6374	260	烝民	260.8	1	吉甫作誦	吉甫作誦					
6375	260	烝民	260.8	2	穆如清b[piuəm]風。仲山甫永懷	穆如清風仲山甫永懷	風	b	piuəm		
6376	260	烝民	260.8	3	以慰其b[siəm]心。（侵部）	以慰其心	心	b	siəm	侵部	
6377	261	韓奕	261.1	1	奕奕梁山	奕奕梁山					
6378	261	韓奕	261.1	2	維禹a[dyen]甸之	維禹甸之	甸	a	dyen		
6379	261	韓奕	261.1	3	有倬其b[du]道。（a= 真部）	有倬其道	道	b	du	a=真部	
6380	261	韓奕	261.1	1	韓侯受a[myen]命	韓侯受命	命	a	myen		
6381	261	韓奕	261.1	2	王親a[myen]命之	王親命之	命	a	myen		
6382	261	韓奕	261.1	3	纘戎祖b[khu]考。（b= 幽部）	纘戎祖考	考	b	khu	b=幽部	
6383	261	韓奕	261.1	1	無廢朕a[myen]命	無廢朕命	命	a	myen		
6384	261	韓奕	261.1	2	夙夜匪c[ke]解	夙夜匪解	解	c	ke		
6385	261	韓奕	261.1	3	虔共爾位	虔共爾位					
6386	261	韓奕	261.1	4	朕命不c[jiek]易。	朕命不易	易	c	jiek		
6387	261	韓奕	261.1	1	榦不庭方	榦不庭方					
6388	261	韓奕	261.1	2	以佐戎c[piek]辟。（支锡通韵）	以佐戎辟	辟	c	piek	支锡通韵	
6389	261	韓奕	261.2	1	四牡奕奕	四牡奕奕					
6390	261	韓奕	261.2	2	孔脩且a[tiang]張。	孔脩且張	張	a	tiang		
6391	261	韓奕	261.2	1	韓侯入覲	韓侯入覲					
6392	261	韓奕	261.2	2	以其介圭	以其介圭					
6393	261	韓奕	261.2	3	入覲于a[hiuang]王。	入覲于王	王	a	hiuang		
6394	261	韓奕	261.2	1	王錫韓侯	王錫韓侯					
6395	261	韓奕	261.2	2	淑旂綏a[tjiang]章	淑旂綏章	章	a	tjiang		
6396	261	韓奕	261.2	3	簟茀錯a[heang]衡	簟茀錯衡	衡	a	heang		
6397	261	韓奕	261.2	4	玄袞赤舄	玄袞赤舄					
6398	261	韓奕	261.2	5	鉤膺鏤a[jiang]鍚。（阳部）	鉤膺鏤鍚	鍚	a	jiang	阳部	
6399	261	韓奕	261.2	1	鞹鞃淺b[myek]幭	鞹鞃淺幭	幭	b	myek		
6400	261	韓奕	261.2	2	鞗革金b[ek]厄。25（锡部）	鞗革金厄	厄	b	ek	锡部	
6401	261	韓奕	261.3	1	韓侯出a[tza]祖	韓侯出祖	祖	a	tza		
6402	261	韓奕	261.3	2	出宿于a[da]屠。	出宿于屠	屠	a	da		
6403	261	韓奕	261.3	1	顯父餞之	顯父餞之					
6404	261	韓奕	261.3	2	清酒百a[ha]壺。	清酒百壺	壺	a	ha		
6405	261	韓奕	261.3	1	其殽維何	其殽維何					
6406	261	韓奕	261.3	2	炰鱉鮮a[ngia]魚。	炰鱉鮮魚	魚	a	ngia		
6407	261	韓奕	261.3	1	其蔌維何	其蔌維何					
6408	261	韓奕	261.3	2	維筍及a[bua]蒲。	維筍及蒲	蒲	a	bua		
6409	261	韓奕	261.3	1	其贈維何	其贈維何					
6410	261	韓奕	261.3	2	乘馬路a[kia]車。	乘馬路車	車	a	kia		
6411	261	韓奕	261.3	1	籩豆有a[tzia]且	籩豆有且	且	a	tzia		
6412	261	韓奕	261.3	2	侯氏燕a[sia]胥。（鱼部）	侯氏燕胥	胥	a	sia	鱼部	
6413	261	韓奕	261.4	1	韓侯取妻	韓侯取妻					
6414	261	韓奕	261.4	2	汾王之甥	汾王之甥					
6415	261	韓奕	261.4	3	蹶父之a[tziə]子。	蹶父之子	子	a	tziə		
6416	261	韓奕	261.4	1	韓侯迎a[tjiə]止	韓侯迎止	止	a	tjiə		
6417	261	韓奕	261.4	2	于蹶之a[liə]里。（之部）	于蹶之里	里	a	liə	之部	
6418	261	韓奕	261.4	1	百兩彭b[beang]彭	百兩彭彭	彭	b	beang		
6419	261	韓奕	261.4	2	八鸞鏘b[tsiang]鏘	八鸞鏘鏘	鏘	b	tsiang		
6420	261	韓奕	261.4	3	不顯其b[kuang]光。（阳部）	不顯其光	光	b	kuang	阳部	
6421	261	韓奕	261.4	1	諸娣從之	諸娣從之					
6422	261	韓奕	261.4	2	祁祁如c[hiuən]雲。	祁祁如雲	雲	c	hiuən		
6423	261	韓奕	261.4	1	韓侯顧之	韓侯顧之					
6424	261	韓奕	261.4	2	爛其盈c[muən]門。（文部）	爛其盈門	門	c	muən	文部	
6425	261	韓奕	261.5	1	蹶父孔武	蹶父孔武					
6426	261	韓奕	261.5	2	靡國不a[tô]到。	靡國不到	到	a	tô		
6427	261	韓奕	261.5	1	為韓姞相攸	為韓姞相攸					
6428	261	韓奕	261.5	2	莫如韓a[lôk]樂。（宵药通韵）	莫如韓樂	樂	a	lôk	宵药通韵	
6429	261	韓奕	261.5	1	孔樂韓b[tha]土	孔樂韓土	土	b	tha		
6430	261	韓奕	261.5	2	川澤訏b[xiua]訏	川澤訏訏	訏	b	xiua		
6431	261	韓奕	261.5	3	魴鱮甫b[piua]甫	魴鱮甫甫	甫	b	piua		
6432	261	韓奕	261.5	4	麀鹿噳b[ngiua]噳。	麀鹿噳噳	噳	b	ngiua		
6433	261	韓奕	261.5	1	有熊有羆	有熊有羆					
6434	261	韓奕	261.5	2	有貓有b[xa]虎。	有貓有虎	虎	b	xa		
6435	261	韓奕	261.5	1	慶既令b[kia]居	慶既令居	居	b	kia		
6436	261	韓奕	261.5	2	韓姞燕b[jia]譽。（鱼部）	韓姞燕譽	譽	b	jia	鱼部	
6437	261	韓奕	261.6	1	溥彼韓城	溥彼韓城					
6438	261	韓奕	261.6	2	燕師所a[huan]完。	燕師所完	完	a	huan		
6439	261	韓奕	261.6	1	以先祖受命	以先祖受命					
6440	261	韓奕	261.6	2	因時百a[mean]蠻。（元部）	因時百蠻	蠻	a	mean	元部	
6441	261	韓奕	261.6	1	王錫韓侯	王錫韓侯					
6442	261	韓奕	261.6	2	其追其b[meak]貊	其追其貊	貊	b	meak		
6443	261	韓奕	261.6	3	奄受北國	奄受北國					
6444	261	韓奕	261.6	4	因以其b[peak]伯。	因以其伯	伯	b	peak		
6445	261	韓奕	261.6	1	實墉實b[xak]壑	實墉實壑	壑	b	xak		
6446	261	韓奕	261.6	2	實畝實b[dzyak]藉。（铎部）	實畝實藉	藉	b	dzyak	铎部	
6447	261	韓奕	261.6	1	獻其貔c[biai]皮	獻其貔皮	皮	c	biai		
6448	261	韓奕	261.6	2	赤豹黃c[piai]羆。（歌部）	赤豹黃羆	羆	c	piai	歌部	
6449	262	江漢	262.1	1	江漢浮a[biu]浮	江漢浮浮	浮	a	biu		
6450	262	江漢	262.1	2	武夫滔a[thu]滔。	武夫滔滔	滔	a	thu		
6451	262	江漢	262.1	1	匪安匪a[jiu]遊	匪安匪遊	遊	a	jiu		
6452	262	江漢	262.1	2	淮夷來a[giu]求。（幽部）	淮夷來求	求	a	giu	幽部	
6453	262	江漢	262.1	1	既出我b[kia]車	既出我車	車	b	kia		
6454	262	江漢	262.1	2	既設我b[jia]旟。	既設我旟	旟	b	jia		
6455	262	江漢	262.1	1	匪安匪b[sjia]舒	匪安匪舒	舒	b	sjia		
6456	262	江漢	262.1	2	淮夷來b[phua]鋪。（鱼部）	淮夷來鋪	鋪	b	phua	鱼部	
6457	262	江漢	262.2	1	江漢湯a[sjiang]湯	江漢湯湯	湯	a	sjiang		
6458	262	江漢	262.2	2	武夫洸a[kuang]洸。	武夫洸洸	洸	a	kuang		
6459	262	江漢	262.2	1	經營四a[piuang]方	經營四方	方	a	piuang		
6460	262	江漢	262.2	2	告成于a[hiuang]王。（阳部）	告成于王	王	a	hiuang	阳部	
6461	262	江漢	262.2	1	四方既b[bieng]平	四方既平	平	b	bieng		
6462	262	江漢	262.2	2	王國庶b[dyeng]定。	王國庶定	定	b	dyeng		
6463	262	江漢	262.2	1	時靡有b[tzheng]爭	時靡有爭	爭	b	tzheng		
6464	262	江漢	262.2	2	王心載b[nyeng]寧。（耕部）	王心載寧	寧	b	nyeng	耕部	
6465	262	江漢	262.3	1	江漢之a[xa]滸	江漢之滸	滸	a	xa		
6466	262	江漢	262.3	2	王命昭a[xa]虎	王命昭虎	虎	a	xa		
6467	262	江漢	262.3	3	式辟四方	式辟四方					
6468	262	江漢	262.3	4	徹我疆a[tha]土。（鱼部）	徹我疆土	土	a	tha	鱼部	
6469	262	江漢	262.3	1	匪疚匪b[kiək]棘	匪疚匪棘	棘	b	kiək		
6470	262	江漢	262.3	2	王國來b[giək]極。（职部）	王國來極	極	b	giək	职部	
6471	262	江漢	262.3	1	于理于c[liə]理	于理于理	理	c	liə		
6472	262	江漢	262.3	2	至于南c[xə]海。（之部）	至于南海	海	c	xə	之部	
6473	262	江漢	262.4	1	王命昭虎	王命昭虎					
6474	262	江漢	262.4	2	來旬來a[siuan]宣。	來旬來宣	宣	a	siuan		
6475	262	江漢	262.4	1	文武受命	文武受命					
6476	262	江漢	262.4	2	召公維a[han]翰。（元部）	召公維翰	翰	a	han	元部	
6477	262	江漢	262.4	1	無曰予小b[tziə]子	無曰予小子	子	b	tziə		
6478	262	江漢	262.4	2	召公是b[ziə]似。	召公是似	似	b	ziə		
6479	262	江漢	262.4	1	肇敏戎公	肇敏戎公					
6480	262	江漢	262.4	2	用錫爾b[thiə]祉。（之部）	用錫爾祉	祉	b	thiə	之部	
6481	262	江漢	262.5	1	釐爾圭瓚	釐爾圭瓚					
6482	262	江漢	262.5	2	鬯一卣	鬯一卣					
6483	262	江漢	262.5	3	告于文a[njien]人。	告于文人	人	a	njien		
6484	262	江漢	262.5	1	錫山土a[dyen]田。	錫山土田	田	a	dyen		
6485	262	江漢	262.5	1	于周受a[myen]命	于周受命	命	a	myen		
6486	262	江漢	262.5	2	自召祖a[myen]命。	自召祖命	命	a	myen		
6487	262	江漢	262.5	1	虎拜稽首	虎拜稽首					
6488	262	江漢	262.5	2	天子萬a[nyen]年。（真部）	天子萬年	年	a	nyen	真部	
6489	262	江漢	262.6	1	虎拜稽a[sjiu]首	虎拜稽首	首	a	sjiu		
6490	262	江漢	262.6	2	對揚王a[xiu]休。	對揚王休	休	a	xiu		
6491	262	江漢	262.6	1	作召公a[khu]考	作召公考	考	a	khu		
6492	262	江漢	262.6	2	天子萬a[zjiu]壽。（幽部）	天子萬壽	壽	a	zjiu	幽部	
6493	262	江漢	262.6	1	明明天b[tziə]子	明明天子	子	b	tziə		
6494	262	江漢	262.6	2	令聞不b[jiə]已。（之部）	令聞不已	已	b	jiə	之部	
6495	262	江漢	262.6	1	矢其文c[tək]德	矢其文德	德	c	tək		
